fico,dt_first_pi,flag_fthb,dt_matr,cd_msa,mi_pct,cnt_units,occpy_sts,cltv,dti,orig_upb,ltv,orig_int_rt,channel,ppmt_pnlty,amrtzn_type,st,prop_type,zipcode,id_loan,loan_purpose,orig_loan_term,cnt_borr,seller_name,servicer_name,flag_sc,id_loan_preharp,ind_afdl,ind_harp,cd_ppty_val_type,flag_int_only
810,202003,N,205002,,000,1,P,80,28,480000,80,3.75,R,N,FRM,MT,SF,59900,F20Q10000706,N,360,02,Other sellers,Other servicers,,,9,,2,N
748,202003,N,205002,35614,000,1,P,80,37,423000,80,3.75,R,N,FRM,NY,SF,10900,F20Q10000707,N,360,02,Other sellers,Other servicers,,,9,,2,N
737,202003,N,205002,,000,1,P,56,36,188000,56,3.75,R,N,FRM,MI,SF,49600,F20Q10000708,N,360,02,Other sellers,Other servicers,,,9,,2,N
809,202003,N,205002,28740,000,1,I,75,10,105000,75,4,R,N,FRM,NY,SF,12400,F20Q10000709,P,360,01,Other sellers,Other servicers,,,9,,2,N
771,202003,N,203502,16740,000,1,I,75,23,110000,75,4.5,R,N,FRM,NC,SF,28000,F20Q10000710,C,180,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
696,202003,N,205002,49180,000,1,P,74,41,325000,74,4.125,R,N,FRM,NC,SF,27100,F20Q10000711,N,360,02,Other sellers,Other servicers,,,9,,2,N
758,202003,N,205002,38900,000,1,P,80,33,400000,80,4.125,R,N,FRM,OR,SF,97200,F20Q10000712,C,360,02,Other sellers,Other servicers,,,9,,2,N
736,202003,N,205002,39300,000,1,P,79,43,220000,79,4,R,N,FRM,RI,SF,02800,F20Q10000713,C,360,01,Other sellers,Other servicers,,,9,,2,N
796,202003,N,205002,38900,000,1,P,66,34,394000,66,3.75,R,N,FRM,OR,SF,97000,F20Q10000714,N,360,01,Other sellers,Other servicers,,,9,,1,N
711,202003,N,205002,16740,000,1,P,67,26,300000,67,3.875,R,N,FRM,NC,SF,28200,F20Q10000715,P,360,01,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
807,202003,N,205002,49180,000,1,P,34,35,53000,31,3.875,R,N,FRM,NC,SF,27100,F20Q10000716,N,360,01,Other sellers,Other servicers,,,9,,2,N
672,202003,N,203502,,000,1,P,24,49,41000,24,3.625,R,N,FRM,GA,SF,30200,F20Q10000717,C,180,01,Other sellers,Other servicers,,,9,,2,N
746,202003,N,203502,,000,1,P,80,13,178000,80,3,R,N,FRM,MN,SF,56500,F20Q10000718,C,180,02,Other sellers,Other servicers,,,9,,2,N
698,202003,N,205002,29404,000,1,P,60,49,330000,60,3.75,R,N,FRM,WI,SF,53100,F20Q10000719,N,360,02,Other sellers,Other servicers,,,9,,2,N
773,202003,N,205002,22020,30,1,P,95,44,315000,95,3.625,R,N,FRM,ND,SF,58100,F20Q10000720,P,360,02,Other sellers,Other servicers,,,9,,2,N
691,202003,N,205002,,000,1,P,80,29,92000,80,4.875,R,N,FRM,OH,SF,45800,F20Q10000721,C,360,02,Other sellers,Other servicers,,,9,,2,N
766,202003,N,205002,,30,1,P,95,40,163000,95,3.75,R,N,FRM,NY,SF,14800,F20Q10000722,P,360,01,Other sellers,Other servicers,,,9,,2,N
798,202003,N,205002,37900,000,1,P,50,48,160000,50,3.75,R,N,FRM,IL,SF,61500,F20Q10000723,P,360,02,Other sellers,Other servicers,,,9,,2,N
792,202003,N,205002,39300,000,1,P,65,47,412000,65,4,R,N,FRM,RI,SF,02800,F20Q10000724,C,360,01,Other sellers,Other servicers,,,9,,2,N
736,202004,N,205003,45820,000,1,I,52,31,46000,52,4,R,N,FRM,KS,SF,66600,F20Q10000725,N,360,02,Other sellers,Other servicers,,,9,,2,N
735,202003,N,205002,,000,1,P,80,46,84000,80,3.75,R,N,FRM,IN,SF,46700,F20Q10000726,C,360,02,Other sellers,Other servicers,,,9,,2,N
786,202003,N,203002,40420,000,1,P,73,36,128000,73,3.25,R,N,FRM,IL,SF,61100,F20Q10000727,N,120,02,Other sellers,Other servicers,,,9,,1,N
690,202003,Y,205002,,25,1,P,95,42,80000,95,3.75,R,N,FRM,OK,SF,74000,F20Q10000728,P,360,01,Other sellers,Other servicers,,,H,,2,N
668,202003,N,205002,22220,000,1,P,62,45,237000,62,4.25,R,N,FRM,AR,PU,72700,F20Q10000729,C,360,01,Other sellers,Other servicers,,,9,,2,N
706,202003,N,205002,48900,000,1,P,78,18,174000,78,3.75,R,N,FRM,NC,SF,28400,F20Q10000730,N,360,02,Other sellers,Other servicers,,,9,,2,N
744,202003,N,205002,16984,000,1,P,80,20,219000,80,3.75,R,N,FRM,IL,SF,60500,F20Q10000731,N,360,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,3,N
783,202003,N,205002,11540,000,1,P,75,25,210000,75,3.75,R,N,FRM,WI,SF,54900,F20Q10000732,P,360,01,Other sellers,Other servicers,,,9,,2,N
757,202003,N,205002,,30,1,P,91,22,288000,91,3.875,R,N,FRM,KS,SF,67800,F20Q10000733,N,360,02,Other sellers,Other servicers,,,9,,2,N
765,202003,N,205002,35980,12,1,P,82,22,145000,82,3.813,R,N,FRM,CT,SF,06300,F20Q10000734,N,360,01,Other sellers,Other servicers,,,9,,2,N
809,202003,Y,205002,28020,30,1,P,95,39,404000,95,3.875,R,N,FRM,MI,SF,49000,F20Q10000735,P,360,02,Other sellers,Other servicers,,,9,,2,N
812,202003,N,203502,22020,000,1,P,50,29,160000,50,2.75,R,N,FRM,MN,CO,56500,F20Q10000736,P,180,01,Other sellers,Other servicers,,,9,,2,N
796,202003,N,205002,,000,1,P,51,15,185000,51,3.75,R,N,FRM,ME,SF,04500,F20Q10000737,N,360,02,Other sellers,Other servicers,,,9,,2,N
725,202003,N,203502,15764,000,1,P,43,34,106000,43,3,R,N,FRM,MA,CO,01900,F20Q10000738,N,180,02,Other sellers,Other servicers,,,9,,2,N
774,202003,N,205002,17140,000,1,P,70,44,185000,70,3.875,R,N,FRM,OH,SF,45000,F20Q10000739,C,360,02,Other sellers,Other servicers,,,9,,2,N
788,202003,N,203502,47260,000,1,P,50,28,135000,50,3.375,R,N,FRM,VA,SF,23000,F20Q10000740,C,180,02,Other sellers,Other servicers,,,9,,2,N
760,202003,Y,205002,48900,25,1,P,97,27,173000,97,3.625,R,N,FRM,NC,SF,28400,F20Q10000741,P,360,01,Other sellers,Other servicers,,,H,,2,N
795,202003,N,205002,36420,000,1,P,80,25,256000,80,3.625,R,N,FRM,OK,SF,73000,F20Q10000742,N,360,01,Other sellers,U.S. BANK N.A.,,,9,,1,N
724,202003,N,205002,,000,1,P,31,50,403000,31,3.75,R,N,FRM,ME,SF,04800,F20Q10000743,C,360,02,Other sellers,Other servicers,,,9,,2,N
817,202003,N,205002,,000,1,P,51,33,99000,51,3.75,R,N,FRM,VA,SF,22400,F20Q10000744,P,360,01,Other sellers,Other servicers,,,9,,1,N
641,202003,N,203502,45820,000,1,P,75,29,198000,75,2.875,R,N,FRM,KS,SF,66000,F20Q10000745,N,180,01,Other sellers,"PNC BANK, NA",,,9,,2,N
719,202003,N,205002,24340,000,1,P,41,39,65000,41,3.875,R,N,FRM,MI,SF,49500,F20Q10000746,C,360,01,Other sellers,Other servicers,,,9,,2,N
747,202003,N,205002,16860,000,1,P,80,17,292000,80,3.75,R,N,FRM,TN,PU,37300,F20Q10000747,P,360,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
731,202003,N,205002,20260,30,1,P,95,42,256000,95,3.625,R,N,FRM,WI,SF,54800,F20Q10000748,P,360,02,Other sellers,Other servicers,,,9,,2,N
784,202003,N,205002,38340,000,1,P,46,47,311000,46,3.75,R,N,FRM,MA,SF,01200,F20Q10000749,C,360,02,Other sellers,Other servicers,,,9,,2,N
670,202003,N,203502,,000,1,P,66,22,52000,66,4,C,N,FRM,MO,SF,65500,F20Q10000750,C,180,01,Other sellers,U.S. BANK N.A.,,,9,,2,N
799,202003,N,205002,36540,000,1,P,50,15,160000,50,3.75,R,N,FRM,NE,PU,68100,F20Q10000751,C,360,01,Other sellers,Other servicers,,,9,,2,N
798,202002,N,204810,38060,000,1,S,68,43,300000,68,3.75,R,N,FRM,AZ,PU,85300,F20Q10000752,N,345,02,Other sellers,Other servicers,,,9,,1,N
771,202003,N,203502,16740,000,1,I,75,22,110000,75,4.5,R,N,FRM,NC,SF,28000,F20Q10000753,C,180,02,Other sellers,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
755,202003,N,203502,,12,1,P,90,27,233000,90,3,R,N,FRM,MN,SF,56600,F20Q10000754,P,180,02,Other sellers,Other servicers,,,9,,2,N
771,202003,N,205002,19340,000,1,P,68,24,215000,68,3.875,R,N,FRM,IA,PU,52700,F20Q10000755,C,360,02,Other sellers,"PNC BANK, NA",,,9,,2,N
708,202003,Y,205002,41180,30,1,P,95,38,196000,95,3.75,R,N,FRM,IL,PU,62000,F20Q10000756,P,360,02,Other sellers,Other servicers,,,9,,2,N
803,202003,N,203002,37900,000,1,P,44,31,70000,44,3,R,N,FRM,IL,SF,61500,F20Q10000757,N,120,01,Other sellers,Other servicers,,,9,,2,N
764,202003,Y,203502,,25,1,P,97,42,55000,97,3.5,R,N,FRM,KS,SF,67400,F20Q10000758,P,180,01,Other sellers,Other servicers,,,H,,2,N
770,202003,N,204002,17860,000,1,P,64,26,415000,64,3.75,C,N,FRM,MO,SF,65000,F20Q10000759,N,240,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
804,202003,N,205002,,000,1,P,47,28,350000,47,3.75,R,N,FRM,VA,PU,23000,F20Q10000760,N,360,01,Other sellers,Other servicers,,,9,,2,N
655,202004,N,205003,,000,1,S,75,18,110000,75,5.5,R,N,FRM,OK,SF,73700,F20Q10000761,C,360,02,Other sellers,Other servicers,,,9,,2,N
783,202003,N,205002,48700,000,1,P,73,21,222000,73,3.5,R,N,FRM,PA,SF,17700,F20Q10000762,N,360,02,Other sellers,Other servicers,,,9,,2,N
704,202003,N,203002,,000,1,S,70,16,441000,70,2.875,R,N,FRM,WI,SF,54500,F20Q10000763,N,120,02,Other sellers,Other servicers,,,9,,1,N
704,202003,N,203002,,000,1,P,80,16,194000,80,2.875,R,N,FRM,MI,SF,49900,F20Q10000764,N,120,02,Other sellers,Other servicers,,,9,,2,N
680,202004,N,205003,48140,000,1,P,64,46,333000,64,3.875,R,N,FRM,WI,SF,54400,F20Q10000765,N,360,02,Other sellers,Other servicers,,,9,,2,N
801,202003,N,203502,48300,000,1,P,60,39,432000,60,3.375,R,N,FRM,WA,SF,98800,F20Q10000766,N,180,02,Other sellers,Other servicers,,,9,,2,N
786,202004,N,204003,49660,000,1,P,70,35,145000,70,3.25,R,N,FRM,OH,SF,44400,F20Q10000767,N,240,01,Other sellers,Other servicers,,,9,,2,N
728,202003,N,205002,49620,000,1,P,53,42,55000,53,3.75,R,N,FRM,PA,SF,17400,F20Q10000768,P,360,01,Other sellers,"PNC BANK, NA",,,9,,2,N
688,202003,N,205002,43900,000,1,P,80,44,189000,80,3.75,R,N,FRM,SC,PU,29300,F20Q10000769,P,360,02,Other sellers,"PNC BANK, NA",,,9,,2,N
793,202003,N,203502,49620,000,1,P,79,23,106000,79,3.25,R,N,FRM,PA,SF,17300,F20Q10000770,N,180,02,Other sellers,Other servicers,,,9,,2,N
686,202003,N,205002,,000,1,P,95,39,100000,67,4,R,N,FRM,IN,SF,46700,F20Q10000771,N,360,02,Other sellers,Other servicers,,,9,,2,N
799,202003,N,203002,,000,1,P,19,21,75000,19,3.375,R,N,FRM,AK,SF,99800,F20Q10000772,N,120,02,Other sellers,Other servicers,,,9,,2,N
763,202003,N,203502,39580,000,1,I,71,43,220000,71,3.75,R,N,FRM,NC,PU,27500,F20Q10000773,C,180,01,Other sellers,Other servicers,,,9,,2,N
785,202003,N,203502,43300,25,1,P,95,48,475000,95,3,R,N,FRM,TX,SF,75400,F20Q10000774,P,180,02,Other sellers,U.S. BANK N.A.,,,9,,2,N
805,202003,N,204805,33460,000,1,P,75,21,259000,75,4,R,N,FRM,MN,SF,55000,F20Q10000775,N,339,01,Other sellers,Other servicers,,,9,,1,N
751,202003,N,205002,,000,1,P,55,32,445000,55,3.5,R,N,FRM,CO,SF,81200,F20Q10000776,C,360,01,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
736,202003,N,204002,,000,1,P,74,32,161000,74,3.75,R,N,FRM,IN,SF,46700,F20Q10000777,N,240,02,Other sellers,Other servicers,,,9,,1,N
733,202004,N,205003,,000,1,P,67,16,100000,67,3.875,R,N,FRM,NY,SF,14700,F20Q10000778,P,360,02,Other sellers,Other servicers,,,9,,2,N
765,202003,N,205002,,000,1,P,63,36,173000,63,3.5,R,N,FRM,KY,SF,42400,F20Q10000779,N,360,02,Other sellers,Other servicers,,,9,,2,N
625,202003,Y,205002,49660,30,1,P,95,45,119000,95,4.875,R,N,FRM,OH,SF,44400,F20Q10000780,P,360,02,Other sellers,Other servicers,,,9,,2,N
765,202004,N,205003,,000,1,P,79,49,276000,79,3.875,R,N,FRM,VT,SF,05800,F20Q10000781,N,360,02,Other sellers,Other servicers,,,9,,2,N
798,202003,N,205002,14740,000,1,P,41,34,153000,41,3.75,R,N,FRM,WA,MH,98300,F20Q10000782,N,360,02,Other sellers,Other servicers,,,9,,2,N
762,202003,N,204002,16984,000,1,P,65,27,163000,65,4,R,N,FRM,IL,SF,60100,F20Q10000783,N,240,02,Other sellers,Other servicers,,,9,,2,N
744,202004,N,205003,,25,1,P,84,42,135000,84,3.75,R,N,FRM,OK,SF,74800,F20Q10000784,N,360,01,Other sellers,Other servicers,,,9,,2,N
737,202003,N,205002,38900,000,1,P,72,24,374000,72,3.75,R,N,FRM,OR,SF,97200,F20Q10000785,N,360,02,Other sellers,Other servicers,,,9,,2,N
805,202003,N,203502,,000,1,S,46,27,165000,46,3.125,R,N,FRM,WI,SF,54500,F20Q10000786,N,180,02,Other sellers,Other servicers,,,9,,2,N
776,202003,N,204002,39300,000,1,P,74,38,184000,74,3.625,R,N,FRM,RI,CO,02900,F20Q10000787,N,240,01,Other sellers,Other servicers,,,9,,2,N
802,202003,N,203502,,000,1,P,57,15,66000,57,3,R,N,FRM,IL,SF,61400,F20Q10000788,N,180,02,Other sellers,Other servicers,,,9,,2,N
682,202003,N,203502,45220,000,1,P,49,38,109000,49,3,R,N,FRM,FL,SF,32300,F20Q10000789,C,180,01,Other sellers,Other servicers,,,9,,2,N
789,202003,Y,205002,38900,30,1,P,93,36,274000,93,3.75,R,N,FRM,OR,PU,97000,F20Q10000790,P,360,02,Other sellers,Other servicers,,,9,,2,N
801,202004,N,205003,15540,000,1,P,64,40,203000,64,3.75,R,N,FRM,VT,SF,05400,F20Q10000791,N,360,01,Other sellers,Other servicers,,,9,,2,N
771,202003,N,203502,,000,1,P,79,35,150000,79,3.5,R,N,FRM,KY,SF,40400,F20Q10000793,C,180,02,Other sellers,Other servicers,,,9,,2,N
704,202003,N,205002,49420,30,1,P,95,41,309000,95,4,R,N,FRM,WA,SF,98900,F20Q10000794,P,360,01,Other sellers,Other servicers,,,9,,2,N
777,202003,N,203502,,000,1,P,65,35,64000,65,3.5,R,N,FRM,IN,SF,46700,F20Q10000795,C,180,02,Other sellers,Other servicers,,,9,,2,N
815,202003,N,204002,41740,000,1,P,52,49,280000,52,3.375,R,N,FRM,CA,SF,92000,F20Q10000796,C,240,01,Other sellers,Other servicers,,,9,,2,N
686,202003,N,205002,38900,000,1,P,60,37,284000,60,3.75,R,N,FRM,OR,SF,97200,F20Q10000797,C,360,01,Other sellers,Other servicers,,,9,,2,N
753,202003,N,205002,,000,1,P,80,43,194000,80,3.875,R,N,FRM,IA,SF,51300,F20Q10000798,P,360,03,Other sellers,Other servicers,,,9,,2,N
723,202005,N,205004,33460,000,1,P,80,41,284000,80,3.5,R,N,FRM,WI,SF,54000,F20Q10000799,C,360,02,Other sellers,Other servicers,,,9,,2,N
798,202003,N,203502,28740,000,2,P,38,38,156000,38,3.5,R,N,FRM,NY,SF,12500,F20Q10000800,C,180,02,Other sellers,Other servicers,,,9,,2,N
686,202003,N,205002,15540,000,1,P,75,47,377000,75,4,R,N,FRM,VT,SF,05400,F20Q10000801,N,360,02,Other sellers,Other servicers,,,9,,2,N
735,202003,N,205002,22020,000,1,P,80,25,192000,80,3.75,R,N,FRM,ND,SF,58100,F20Q10000802,C,360,02,Other sellers,Other servicers,,,9,,2,N
745,202003,N,205002,31540,000,1,P,78,19,386000,78,3.5,R,N,FRM,WI,SF,53500,F20Q10000803,N,360,02,Other sellers,Other servicers,,,9,,2,N
783,202003,N,205002,31540,000,1,P,66,29,163000,66,3.75,R,N,FRM,WI,SF,53500,F20Q10000804,N,360,01,Other sellers,Other servicers,,,9,,2,N
791,202003,Y,205002,47894,000,1,P,80,28,473000,80,3.811,R,N,FRM,VA,PU,20100,F20Q10000805,P,360,01,Other sellers,Other servicers,,,9,,2,N
760,202003,N,205002,,000,1,P,80,45,240000,80,3.875,R,N,FRM,IL,SF,61400,F20Q10000806,P,360,02,Other sellers,Other servicers,,,9,,2,N
766,202003,N,204002,,000,1,P,80,25,431000,80,3.75,R,N,FRM,OK,SF,74000,F20Q10000807,C,240,02,Other sellers,Other servicers,,,9,,2,N
731,202003,N,205002,28940,12,1,P,83,43,390000,83,3.75,R,N,FRM,TN,PU,37900,F20Q10000808,N,360,02,Other sellers,U.S. BANK N.A.,,,9,,2,N
801,202003,N,205002,48300,000,1,P,20,24,63000,20,3.75,R,N,FRM,WA,SF,98800,F20Q10000809,P,360,02,Other sellers,Other servicers,,,9,,1,N
690,202003,N,205002,13460,000,2,P,56,40,270000,56,3.875,R,N,FRM,OR,SF,97700,F20Q10000810,C,360,02,Other sellers,Other servicers,,,9,,2,N
791,202003,N,205002,38900,12,1,P,84,37,339000,84,3.75,R,N,FRM,OR,SF,97200,F20Q10000811,N,360,01,Other sellers,Other servicers,,,9,,2,N
754,202003,N,203502,20994,000,1,P,80,41,279000,80,3.25,R,N,FRM,IL,PU,60500,F20Q10000812,N,180,01,Other sellers,Other servicers,,,9,,2,N
804,202003,N,205002,14454,000,1,I,37,15,132000,37,4.25,R,N,FRM,MA,CO,02100,F20Q10000813,P,360,01,Other sellers,Other servicers,,,9,,2,N
763,202003,N,203502,14010,000,1,I,60,41,42000,60,3.625,R,N,FRM,IL,SF,61700,F20Q10000814,N,180,01,Other sellers,Other servicers,,,9,,2,N
781,202003,N,203502,,000,1,P,30,13,150000,30,3,R,N,FRM,OK,SF,74800,F20Q10000815,C,180,02,Other sellers,"PNC BANK, NA",,,9,,2,N
797,202003,N,205002,,25,1,P,90,37,254000,90,3.75,R,N,FRM,VT,SF,05400,F20Q10000816,N,360,02,Other sellers,Other servicers,,,9,,2,N
773,202003,N,205002,37900,30,1,P,95,47,143000,95,3.75,R,N,FRM,IL,SF,61500,F20Q10000817,P,360,01,Other sellers,Other servicers,,,9,,2,N
778,202003,N,203002,12060,000,1,P,55,15,200000,55,3.25,R,N,FRM,GA,SF,30200,F20Q10000818,C,120,02,Other sellers,Other servicers,,,9,,2,N
735,202003,N,203502,13900,000,1,P,80,33,200000,80,2.875,R,N,FRM,ND,SF,58500,F20Q10000819,P,180,02,Other sellers,Other servicers,,,9,,2,N
767,202004,N,203503,12060,000,1,P,80,27,183000,80,3.125,R,N,FRM,GA,SF,30200,F20Q10000820,P,180,01,Other sellers,Other servicers,,,9,,2,N
785,202004,N,203503,,000,1,P,68,26,155000,68,2.875,R,N,FRM,MN,SF,56500,F20Q10000821,N,180,02,Other sellers,Other servicers,,,9,,2,N
761,202003,N,205002,46520,000,1,P,70,36,326000,70,3.25,R,N,FRM,HI,CO,96800,F20Q10000822,C,360,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
781,202003,N,205002,,000,1,P,80,31,270000,80,3.75,R,N,FRM,ND,SF,58600,F20Q10000823,C,360,01,Other sellers,Other servicers,,,9,,2,N
751,202003,N,205002,17140,30,1,P,93,41,157000,93,3.625,R,N,FRM,KY,SF,41000,F20Q10000824,N,360,02,Other sellers,Other servicers,,,9,,2,N
788,202003,N,203502,,000,1,P,80,31,273000,80,3.25,R,N,FRM,IA,SF,51300,F20Q10000825,N,180,02,Other sellers,Other servicers,,,9,,2,N
740,202003,N,203502,36540,000,1,P,35,23,484000,35,3.375,R,N,FRM,NE,PU,68100,F20Q10000826,C,180,01,Other sellers,Other servicers,,,9,,2,N
714,202003,Y,205002,16984,30,1,P,95,27,217000,95,3.875,R,N,FRM,IL,PU,60400,F20Q10000827,P,360,02,Other sellers,Other servicers,,,9,,2,N
703,202003,N,204002,45220,000,1,P,57,34,84000,50,3.5,R,N,FRM,FL,SF,32300,F20Q10000828,N,240,01,Other sellers,Other servicers,,,9,,2,N
768,202003,N,203502,22020,000,1,P,79,41,289000,79,3,R,N,FRM,ND,SF,58000,F20Q10000829,C,180,02,Other sellers,Other servicers,,,9,,2,N
767,202003,N,205002,12060,000,1,P,80,32,216000,80,3.625,R,N,FRM,GA,PU,30200,F20Q10000830,P,360,02,Other sellers,"PNC BANK, NA",,,9,,2,N
690,202003,N,205002,35154,000,1,P,69,29,341000,69,3.875,R,N,FRM,NJ,SF,07700,F20Q10000831,N,360,01,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
695,202003,N,205002,40220,30,1,P,95,28,93000,95,4,R,N,FRM,VA,SF,24000,F20Q10000832,P,360,01,Other sellers,Other servicers,,,9,,2,N
792,202004,N,205003,48300,000,1,P,80,22,388000,80,4,R,N,FRM,WA,SF,98800,F20Q10000833,C,360,02,Other sellers,Other servicers,,,9,,2,N
670,202003,N,203502,21780,000,1,P,70,22,310000,70,3.25,R,N,FRM,IN,SF,47600,F20Q10000834,N,180,02,Other sellers,Other servicers,,,9,,2,N
802,202003,N,203502,,000,1,S,36,22,97000,36,3,R,N,FRM,MN,SF,56600,F20Q10000835,N,180,02,Other sellers,"PNC BANK, NA",,,9,,2,N
755,202003,N,204906,33460,000,1,P,75,22,473000,75,3.875,R,N,FRM,MN,PU,55100,F20Q10000836,N,352,01,Other sellers,Other servicers,,,9,,1,N
788,202003,N,205002,,000,1,S,80,42,98000,80,3.875,R,N,FRM,MI,SF,49800,F20Q10000837,P,360,02,Other sellers,Other servicers,,,9,,2,N
665,202003,N,205002,,000,1,P,80,39,160000,80,4.375,R,N,FRM,NE,SF,68800,F20Q10000838,N,360,01,Other sellers,Other servicers,,,9,,1,N
799,202003,N,203502,49660,000,1,P,65,26,80000,65,3.375,R,N,FRM,OH,SF,44400,F20Q10000839,C,180,01,Other sellers,Other servicers,,,9,,2,N
645,202003,N,203502,45500,000,1,P,37,7,40000,37,3.875,R,N,FRM,TX,SF,75500,F20Q10000840,C,180,02,Other sellers,Other servicers,,,9,,2,N
754,202003,Y,205002,,25,1,P,97,32,70000,97,3.75,R,N,FRM,IL,SF,61300,F20Q10000841,P,360,01,Other sellers,Other servicers,,,H,,2,N
779,202003,N,205002,,000,1,P,80,48,95000,80,3.75,R,N,FRM,IN,MH,46700,F20Q10000842,P,360,02,Other sellers,Other servicers,,,9,,2,N
804,202003,N,205002,19780,30,1,P,95,39,115000,95,3.5,R,N,FRM,IA,PU,50000,F20Q10000843,N,360,01,Other sellers,"PNC BANK, NA",,,9,,2,N
686,202003,N,203502,,000,1,P,80,32,144000,80,3.25,R,N,FRM,KY,SF,42700,F20Q10000844,C,180,02,Other sellers,Other servicers,,,9,,2,N
759,202003,N,203502,,000,1,P,44,26,125000,44,3.25,R,N,FRM,MN,SF,56100,F20Q10000845,N,180,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
738,202003,N,205002,41180,000,1,P,80,25,120000,80,3.875,R,N,FRM,MO,PU,63300,F20Q10000847,C,360,01,Other sellers,Other servicers,,,9,,2,N
785,202003,N,205002,41180,12,1,P,85,30,353000,85,3.625,R,N,FRM,MO,SF,63000,F20Q10000848,P,360,02,Other sellers,Other servicers,,,9,,2,N
796,202003,N,203502,37900,000,1,P,72,37,104000,72,3.125,R,N,FRM,IL,SF,61600,F20Q10000849,N,180,01,Other sellers,Other servicers,,,9,,2,N
743,202004,N,203503,,25,1,P,93,32,65000,93,3,R,N,FRM,KS,SF,67900,F20Q10000850,P,180,01,Other sellers,Other servicers,,,9,,2,N
810,202003,N,205002,34740,000,1,P,80,28,167000,80,3.875,R,N,FRM,MI,SF,49400,F20Q10000851,N,360,01,Other sellers,Other servicers,,,9,,2,N
751,202003,N,205002,36540,000,1,P,80,41,444000,80,3.75,R,N,FRM,NE,SF,68100,F20Q10000852,P,360,02,Other sellers,Other servicers,,,9,,2,N
797,202003,N,203502,14010,000,1,P,52,22,137000,52,3.125,R,N,FRM,IL,SF,61700,F20Q10000853,N,180,01,Other sellers,Other servicers,,,9,,2,N
623,202004,N,205003,31900,000,1,P,67,44,99000,67,4.875,R,N,FRM,OH,SF,44900,F20Q10000854,C,360,02,Other sellers,Other servicers,,,9,,2,N
775,202003,N,205002,38900,000,1,P,37,35,206000,37,3.75,R,N,FRM,OR,SF,97000,F20Q10000855,C,360,01,Other sellers,Other servicers,,,9,,2,N
809,202003,Y,205002,32820,000,1,P,40,40,122000,40,3.75,R,N,FRM,TN,SF,38100,F20Q10000856,P,360,01,Other sellers,"PNC BANK, NA",,,9,,2,N
689,202003,N,205002,46140,12,1,P,83,42,130000,83,4,R,N,FRM,OK,SF,74000,F20Q10000857,P,360,02,Other sellers,Other servicers,,,9,,2,N
695,202003,N,203002,14540,000,1,P,49,24,65000,49,3.75,R,N,FRM,KY,SF,42100,F20Q10000858,C,120,02,Other sellers,Other servicers,,,9,,2,N
786,202003,Y,205002,,25,1,P,97,36,125000,97,3.5,R,N,FRM,WI,SF,53900,F20Q10000859,P,360,01,Other sellers,Other servicers,,,H,,2,N
788,202003,N,203502,31540,000,1,P,69,34,150000,61,3,R,N,FRM,WI,SF,53500,F20Q10000860,N,180,02,Other sellers,Other servicers,,,9,,1,N
788,202003,N,204002,31540,000,1,P,45,22,225000,45,3.125,R,N,FRM,WI,SF,53900,F20Q10000861,N,240,02,Other sellers,Other servicers,,,9,,2,N
698,202003,N,205002,48300,000,1,P,70,32,235000,70,3.875,R,N,FRM,WA,SF,98800,F20Q10000862,N,360,01,Other sellers,Other servicers,,,9,,1,N
746,202003,N,205002,,000,1,P,80,33,96000,80,4,R,N,FRM,IN,SF,46700,F20Q10000863,C,360,02,Other sellers,Other servicers,,,9,,2,N
685,202003,N,205002,,000,1,P,65,25,85000,65,4,R,N,FRM,WV,SF,25200,F20Q10000864,C,360,02,Other sellers,Other servicers,,,9,,2,N
688,202003,N,203502,,000,1,P,67,41,60000,67,3.25,R,N,FRM,IL,SF,62900,F20Q10000865,N,180,01,Other sellers,"PNC BANK, NA",,,9,,2,N
797,202004,N,203503,,000,1,P,29,24,135000,29,3.5,R,N,FRM,VA,SF,22400,F20Q10000866,C,180,02,Other sellers,Other servicers,,,9,,2,N
669,202003,Y,205002,45780,000,1,P,80,32,119000,80,4,R,N,FRM,OH,SF,43500,F20Q10000867,P,360,02,Other sellers,Other servicers,,,H,,2,N
767,202003,N,203502,,12,1,S,90,19,180000,90,3.2,R,N,FRM,NH,SF,03200,F20Q10000868,P,180,01,Other sellers,"PNC BANK, NA",,,9,,2,N
695,202003,N,205002,,000,1,P,80,40,98000,80,4.875,R,N,FRM,IL,SF,61400,F20Q10000869,C,360,01,Other sellers,Other servicers,,,9,,2,N
793,202003,N,203502,48300,000,1,P,49,41,122000,49,2.875,R,N,FRM,WA,SF,98800,F20Q10000870,N,180,02,Other sellers,Other servicers,,,9,,2,N
